Page URL;Menu Item;Resource URL;Title;Brief Description;Date;Member Only;Collection;Resource Type;Artificial intelligence;Bone;Cardiovascular;Careers;Coding & HRGs;Diagnostics;Educational;Endocrinology;Equipment;Gastro;Haematology;Infection;Lung;Management;Management and Workforce;Molecular Radiotherapy;Neurology;Oncology;Paediatrics;PET and PET-CT;Physics – dosimetry;Physics – imaging science;Physics – radiation protection;Radiopharmaceutical Development;Radiopharmacy;Renal;Therapeutic;Thyroid;Training;Working in NM
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1o1vBONPNkw9U_4GrA_SadJsl22OjVK0u/view;P037 Development of a spreadsheet for leakage calculation in isolated limb perfusion procedures;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1k4Kyk_Tjoi4MaAxj0AMV7xLErbcxDvpS/view;P038 Development of evaluation procedure to assess how Lung Quantification software can be used in respiratory image analysis in Nuclear Medicine.;;2024;Yes;Events;Posters;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1P_DAW57NUyjkBcNeeZxiq9JsIEUmMeUB/view;"P039 Comparing the impact of Bayesian Penalized-Likelihood (BPL) PET reconstruction to
traditional Time-of-Flight (TOF) iterative reconstruction on British Thoracic Society 
(BTS) grading of solitary pulmonary nodules";;2024;Yes;Events;Posters;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1C1l_p8KKJKl4IMwr0X4TkspEvONvsptp/view;P040 Rare unilateral basal ganglia hypermetabolism on [18F]FDG-PET-CT;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/17PIjB1hZo5A4UYgcz4JYWC5vOqSbpDPv/view;P041 Initial Experiences of [123I] Cardiac MIBG Imaging in Movement Disorders;;2024;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1kA_CghS7Nda3OVp5Anq6G4YpQjjN4gFX/view;P042 Audit of [123I]DATScan Reports Across NHS Greater Glasgow & Clyde (NHSGGC) - Frequency of Repeat Imaging Requests;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/14w3rQV2A5c9zD4hfQ7hwwcoX0lBeox0e/view;P043 Establishing a quality control action limit for deviations between GFR results calculated by syringe weight and activity methods;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1yzDMzuDCPh_Vo2lgVjkJEZ0siRSb5GWT/view;P044 Audit of the use of the four-sample versus single-sample GFR estimation technique;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1a-TisQ--jDlQZfRul57GAbmW1dO_JmUh/view;P045 Could a 2 sample GFR suffice in patients with mild ascites or high predicted GFRs?;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1jg6XjZlp8H3YGbjJQRUcKd-8DkSmAY8V/view;P046 Ongiong Phase 3 Clinical Trial on the Efficacy of 18F-Florbetaben PET for Diagnosis of Cardiac AL Amyloidosis;Winner of 2nd Poster Prize and Certificate of Merit;2024;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1Lh7Lhc0MdmyGvUgCm9fng2hsURv57fJ6/view;P047 Optimisation of administered activity/ image duration in myocardial perfusion imaging using [99mTc]Tetrofosmin on a GE MyoSPECT CZT Cardiac SPECT system;;2024;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1u3NwCUypNUJsM-fv0bMD-TBkve3bOnkB/view;P048 Utilizing [18F] FDG-PET/ CT for Monitoring Treatment Response in Culture-Negative LVAD Infection: A Case Report;;2024;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1kqhS7L9Jg8XEk5JjOAuVcZwc89kEkEzJ/view;"P049 Analysing the population undergoing breast cancer sentinel node lymphoscintigraphy
at UHCW with regards to levels of deprivation and disease staging – is there evidence
of underlying health inequality?";;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1wC7dN4ztc0PdztELxfrUJWM_rXy1rdLx/view;P050 Effect of calcium channel blockers on gall bladder function – A case report;;2024;Yes;Events;Posters;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1c9UB7hYGAJXYYTcNTLA5BtSgpExuZUAW/view;P051 Additional Value of Intragastric Distribution analysis in Gastric Emptying Scintigraphy;;2024;Yes;Events;Posters;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1wJO7H0y2icOo-2u33n7ax869nE9IkfJD/view;P052 18F-FDG PET/CT findigs of primary Ewing sarcoma of the Prostate. A Case Report;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/16THUPFr4aR22uXe7Di9PCXEnjMq2O60Y/view;P053 Response of liver metastases in patients with metastatic castration-resistant prostate cancer (mCRPC) undergoing 177Lu-PSMA-617 radioligand therapy;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1HBkRx-mba7FF0q-9EBcT0uFclG-O2Nim/view;"P054 FDG-PET-CT in Suspected Vasculitis: How to Evaluate Clinical Usefulness? A 
Clinical Outcome-Based Review from a UK teaching hospital.";Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1xjJCd2nTWsfZzcBPbEe7yacW7QDbqytj/view;P055 FDG Dose and Image Quality on Digital Compared to Analogue PET/CT - Initial Experience;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1bbzSaIE6L7xV7Ges39M1Xe4HgC4o_S4g/view;P056 Octreotide scan practice within Northern Ireland. A quality improvement project;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/18njCAHIVRXSyq4j3QPjnHvX2W5hmoWAX/view;"P057 Optimizing Diagnostic Algorithms for Lobular Breast Cancer: Rethinking
the Utility of [18F]FDG PET/CT for Evaluation of Bone Metastasis";Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1f-2xbavXNrpvEGPfhhR8st57cfZoUEMb/view;P058 Assessment of Residual Tumor After Resection of high-grade Glioma: 68Ga-PSMA PET/CT A imaging biomarker for target delineation in radiotherapy planning;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1PvxovUr5XHV1_RrhX-q6c9DyY8yflikb/view;P059 A Review of Incidental findings with [18F]PSMA PET-CT and [18F]Choline PET-CT Imaging in the investigation of Prostate Cancer.;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/14dpvYLYQI6QjnJ6kbewkLT6a4EgM9M8M/view;P060 Comparison of detection rates for 18F PSMA-1007 vs 18F choline PET/CT in prostate cancer: Experiences at Leicester;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1fFqsLBM2H0EUiYshy-jhLRNOl-x_iV6N/view;P061 Can we rationalise the [18F]FDG PET/CT imaging protocol in patients with melanoma? A retrospective analysis.;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/17GdwhjwKk-4iSKV3jWN7kwLjEhpAkd8B/view;P062 A descriptive study of the patterns of nodal metastases seen on the [68Ga]Ga-DOTA-TOC PETCT scans of 198 neuroendocrine tumours with abdominal primary aetiology;Winner of Joint 2nd Student Prize;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1e46ojWDQWgvJQpxei7aiMPolsnhfW5mn/view;P063 Real world experience of patients referred for Lu PSMA treatment in a UK teaching hospital: Importance of patient selection.;Winner of Saul Hertz Radiotherapy Poster Prize;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1eY06gCz3tMNodjobkKNBN6HyQ2FzVXvV/view;P064 Identifying Radionuclide Therapy Patients in an Emergency Setting;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1luLvTnu2DRQSWYVj2lCrZGEB-cXk2EpB/view;P065 Radiation Doses to the Public Following 131I Thyroid Cancer Therapy;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1lyOJvF7ZGk9cwzspbFWwEjAOX7rXPw_Z/view;P066 Case Report: Practical Experience and Lessons Learned from Treating a Radioiodine Ablation Patient Who Dialyses at Home;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1TKM5zeSw-7iY0x6zymSXnU2Zk-q-2r5r/view;P067 Let’s Get Physical: Why Half-Life Matters in the Development of Therapeutic Radiopharmaceuticals;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1NnCtXchtg03z8Rs2XEHWbiEfIcsr5ZZK/view;P068 Clinical experience of selective internal radiation therapy (SIRT) for the treatment of liver tumours;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/12SID6Y7luZP-VNdSUHmTBGeqOuchoLG4/view;P069 Investigation of methods of management of radiopharmaceutical extravasation;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1AMFtb5ahRR8gKI8x1xdg56u2QKLkqTKJ/view;P070 Clinical value of patient-specific dosimetry for [177Lu]Lu-PSMA treatment: two case studies;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1QSYWow-2KUEGAzJ-TuLv86o4Xy8M0UQf/view;"P071 Use of 3D-printed hollow spheres and a Jaszczak Phantom in enabling
quantification of [177Lu]Lu-DOTA-TATE activity using SPECT/CT images";;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1SYawh8CwGKAQOki1rWKIGOC-WkE0XII_/view;P072 Practicalities of estimating the dose from an extravasated 177Lu-PSMA administration;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1WFzByEuKBM-wa0HyXnMFTGAPnJsiFduW/view;P073 Validation of a spreadsheet for Lu-177 PSMA dosimetry;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/12DveDdT2Zv1R9FcZzGxLhCz8zzWmgaRa/view;P074 Evaluation of the feasibility of using VARSKIN+ for extravasation dosimetry and the effect of source geometry on dose calculations;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1cOPNiQ2dHvAGfB1y5Ha84LVgg_jaqqpd/view;P075 The Establishment, Validation and Investigation of the Potential Applications of Quantitative SPECT CT within 177Lu-Dotatate in Therapy Monitoring;Winner of Lee Jenkins Memorial Poster Prize;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1SN8rw44vyCAqe3IkceGWRtt05SzHM-6W/view;P076 Optimisation of F18-PSMA-1007 Isotope Scanning Protocol: Enhancing Efficiency Without Compromising Image Quality.;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/11StBo1ZgkARCMN1AQg9gz7U1lypibDLy/view;P077 Revolutionising Radiation Safety: A Comprehensive Study of (PET) Dose Management Software and Protocol Optimisation Across Multiple Sites and Vendors.;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1P8vyWwZnL7LPtWKfhEuXoGVw9pnXUaqJ/view;P078 Validation and optimisation of quantitative SPECT using iodine-123 for the GE StarGuide CZT ring detector camera;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1x_xyOJj0nqlVUMYFuihC9nzjBV2kYsRP/view;P079 Reduction of MUGA local DRL through the use of LEHS collimators and image processing;;2024;Yes;Events;Posters;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1Qfn23ZdnCeIo-Zv4-f-bJccDce2TsDgf/view;P080 The first inclusive pregnancy checking procedure in Wales for nuclear medicine;;2024;Yes;Events;Posters;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1JXL2VpDN0sT6cHlaTlpTXNqwPpXz18sB/view;P081 Utilising multiple pass Continuous Bed Motion acquisition for image optimisation in FDG PET-CT;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1qKQA3S_iH8c38kMyrNLTsMgtR2-vnasV/view;P083 Developing and Performing an Acceptance Testing Programme for a Novel 12-headed CZT SPECT-CT system;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1sis-He3h_RRUwjzAf8imMAsztQCNLVuc/view;P084 Incidental Finding of Gamma Camera Hydration affecting iodine-123 Imaging;;2024;Yes;Events;Posters;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1UUpEZAXOlMWjRFArnOp9w5PkQgbuxVNg/view;P085 Optimisation of Image Quality in 99mTc in SPECT Imaging Using GE LEHRS Collimators;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/12EtlEydb0a1rmuPnz42CSJr8aqmzBnQC/view;P086 Optimisation of 18F-PSMA-1007 Prostate Cancer Scanning on a GE Discovery MI Gen2 Digital PET/CT System;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/11ircojSX2CMV9PrqQRgurZd6w4i9cAg1/view;P087 Effects of Attenuation and Location in the Field of View in XSPECT Quantification;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/198o3HJtxSaExVFteyVeRAEtI8_E5gBdk/view;P088 Incidence of Abnormal Measured GFR in Patients with High Muscle Mass and Low Estimated GFR;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1SZ8PFvvlcNy2S8n4aO_O0qTNvekQHDVu/view;P089 Safely reducing [68Ga]Ga-DOTA-TATE PET-CT acquisition time on a Siemens Biograph Vision Scanner;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1KK9m4TmJhkPG-QQ2kpWKW5CJaaDSLsBR/view;P090 Validation of geometric centre image analysis in scintigraphic colonic transit studies using the “Nottingham Test Meal”;;2024;Yes;Events;Posters;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1_v4uTGCg6e4Y2fRhj-K9l5mILjlbgqTV/view;P091 PET Data Corrections – Using your inner detective;;2024;Yes;Events;Posters;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1OF-NZNEwTerxayVrn2t5dsjpgJTNxofk/view;P092 Comparison of Cu liner with Cu dipper for dose calibrator measurements of 123I;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/14mZpQkOByo4HVWkWIrxLYPXXo3lsa44H/view;P094 Stark reductions in PET-CT occupational exposure using an automated injection system;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1c0R4ipj0JaJYagaLSy3GiUDtRQO03fhc/view;P095 Staff dose exposure evaluation after the introduction of an automatic radiopharmaceutical injector.;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1UTmVv8PiyEJ-FxqOxf_EGcjO0--vMcQs/view;P096 Use of EPDs to monitor and reduce staff dose in a busy department;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1abQcIvsy8uFDMeikL7qwwRnRMmJHTsaP/view;P097 Extravasation in Nuclear Medicine Bone Scans – Cause for Concern?;;2024;Yes;Events;Posters;;X;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1g6Gl_kLxGto9XuOohKJ_CmTTYe1FEW8W/view;P098 Moving From Finger Stall to Ring Monitoring of Classified Workers in Nuclear Medicine.;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1-y_WkMd6WSZZ04ZhH5cZa8G77EgasB3x/view;P099 When is tissued an issue?;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1Cp5VbgZY5MHx0Qk5lAdEk7NVd1u0oalS/view;P100 Reducing the Risk from [131I]NaI Therapy Capsules for Patients with Stomas;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1HE9_sxkKJclaNGCrSML00odA3OREo91N/view;P101 Patient and Staff Accessible Inclusive Questioning–One Health Boards Approach;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/12wuV_1QWTFYDLXpeiGhga7FdDRl9c-ES/view;P102 Identification of radioactive contamination – quantitative verification of an existing model;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1S5ToWnQp04R1JlREgLx_7jCnPC8SZ1-a/view;P103 Survey of staff perceptions of a skin dose of 500mSv from either a 99mTc source or an alpha source;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1bwKOFcD0EhirSFbvdEdHoxRn5Y-k45Ci/view;P104 Online patient guidance for VQ imaging – UK wide inconsistencies;Winner of Certificate of Merit;2024;Yes;Events;Posters;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1yRfwpmpb3wix5VrDjdtp7I-v00f02nVs/view;P105 Ensuring dose limits to family members of MRT patients are not exceeded: A novel stratified approach for Lu-177 therapy patient restrictions.;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1mt6xX76vw6bX4D8tKFVW_aRCckVwr-7j/view;P106 Reducing fingertip dose in a PET-CT department: Evaluation of an automated injector;;2024;Yes;Events;Posters;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;
https://drive.google.com/drive/folders/1cjaPSepqXmq23lFsaChmiZQ9xEdKyPol;Posters Spring 2024;https://drive.google.com/file/d/1SSCgjUzi05xwlTr9hofAgCsLlqU7fWqM/view;P107 Experience of QATrack+ for QC Management in a Large Regional Nuclear Medicine Department;;2024;Yes;Events;Posters;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;
